official,age,gender,country
0.21931964224827552,0.3015873015873015,M,USA
0.2085923361397435,0.33333333333333337,M,USA
0.19518976053715217,0.1111111111111111,M,USA
0.21520182547800773,0.14285714285714285,M,USA
0.18719018018726888,0.19047619047619047,M,USA
0.1757809426390747,0.1111111111111111,M,USA
0.17958402182180608,0.20634920634920634,M,USA
0.20253363757966794,0.12698412698412698,M,USA
0.2458887402628059,0.15873015873015872,M,USA
0.21383796259868335,0.12698412698412698,M,USA
0.18726886458415296,0.2222222222222222,M,USA
0.18023972512917355,0.2222222222222222,M,USA
0.20423846617882344,0.15873015873015872,M,USA
0.18687544259973246,0.15873015873015872,M,USA
0.2351876622865686,0.4126984126984127,M,USA
0.1830723634170011,0.14285714285714285,M,CAN
0.22485377816245708,0.15873015873015872,M,USA
0.20292705956408844,0.14285714285714285,M,USA
0.16780759042148616,0.23809523809523803,M,USA
0.21514936921341835,0.14285714285714285,M,USA
0.20515645080913789,0.19047619047619047,M,USA
0.17882340598525984,0.1111111111111111,M,USA
0.15715896870983823,0.12698412698412698,M,USA
0.1924620347785034,0.14285714285714285,M,USA
0.21118892123691876,0.3015873015873015,M,FRA
0.22655860676161252,0.2698412698412699,M,USA
0.21402155952474625,0.07936507936507936,M,USA
0.31193117738085874,0.15873015873015872,M,USA
0.2901355994439636,0.20634920634920634,M,USA
0.2088283893303958,0.2698412698412699,M,USA
0.1928554567629239,0.1746031746031746,M,USA
0.20502531014766442,0.1111111111111111,M,USA
0.21239541532247494,0.1111111111111111,M,USA
0.18220683505127602,0.25396825396825395,M,USA
0.20059275578986027,0.20634920634920634,M,USA
0.19985836808560867,0.14285714285714285,M,USA
0.2119757652057597,0.5555555555555555,M,USA
0.2057072415873266,0.1111111111111111,M,USA
0.2011697747003436,0.07936507936507936,M,USA
0.2203687675400635,0.25396825396825395,M,USA
0.18905237758019253,0.23809523809523803,M,USA
0.23492538096362156,0.09523809523809523,M,USA
0.2531014766438482,0.23809523809523803,M,USA
0.1894982558292024,0.25396825396825395,M,USA
0.23912188213077354,0.20634920634920634,M,USA
0.19684213287171823,0.38095238095238093,M,JPN
0.19849450520628428,0.2698412698412699,M,USA
0.28523093870485483,0.23809523809523803,M,USA
0.19539958559550977,0.14285714285714285,M,USA
0.2027434626380256,0.15873015873015872,M,USA
0.2294437013140295,0.2222222222222222,M,USA
0.19553072625698328,0.1111111111111111,M,USA
0.21328717182049464,0.12698412698412698,M,USA
0.3254386655126289,0.06349206349206349,M,USA
0.20623180423322054,0.12698412698412698,M,USA
0.24819681590473944,0.2222222222222222,M,USA
0.20806777349384956,0.15873015873015872,M,USA
0.19915020851365176,0.1746031746031746,M,USA
0.19185878773572537,0.2857142857142857,M,USA
0.2058383822488001,0.19047619047619047,M,USA
0.3281139350066882,0.15873015873015872,M,USA
0.18260025703569652,0.19047619047619047,M,USA
0.20279591890261492,0.14285714285714285,M,CAN
0.17669892726938916,0.1111111111111111,M,USA
0.19259317543997692,0.19047619047619047,M,USA
0.2105332179295513,0.1111111111111111,M,USA
0.18792456789152048,0.23809523809523803,M,USA
0.2045007475017704,0.1746031746031746,M,USA
0.23238125213103575,0.31746031746031744,M,USA
0.33480210874183647,0.12698412698412698,M,USA
0.22931256065255592,0.4126984126984127,M,USA
0.19610774516746668,0.14285714285714285,M,GBR
0.21271015291001125,0.15873015873015872,M,USA
0.2027434626380256,0.23809523809523803,M,CAN
0.20392372859128702,0.2222222222222222,M,USA
0.23429590578854884,0.14285714285714285,M,USA
0.1839903480473156,0.2222222222222222,M,ESP
0.20151074042017472,0.2857142857142857,M,USA
0.21100532431085586,0.19047619047619047,M,USA
0.20497285388307498,0.1111111111111111,M,USA
0.36575130484958174,0.07936507936507936,M,USA
0.25842578749967215,0.15873015873015872,M,USA
0.18745246151021586,0.20634920634920634,M,USA
0.2078579484354919,0.38095238095238093,M,USA
0.23954153224748867,0.14285714285714285,M,USA
0.20846119547827005,0.1111111111111111,M,USA
0.20667768248223048,0.09523809523809523,M,USA
0.238728460146353,0.25396825396825395,M,USA
0.2164607758281533,0.3492063492063492,M,GBR
0.22700448501062245,0.14285714285714285,M,USA
0.22569307839588745,0.1111111111111111,M,USA
0.20943163637317383,0.31746031746031744,M,USA
0.19348493193799673,0.19047619047619047,M,USA
0.23028300154745981,0.2222222222222222,M,USA
0.19272431610145044,0.23809523809523803,M,USA
0.1815511317439085,0.2857142857142857,M,USA
0.2154641068009547,0.12698412698412698,M,USA
0.1976814331051486,0.20634920634920634,M,USA
0.23390248380412834,0.15873015873015872,M,USA
0.24510189629396498,0.12698412698412698,M,USA
0.17554488944842242,0.1746031746031746,M,USA
0.22039499567235818,0.23809523809523803,M,USA
0.19408817898077477,0.3015873015873015,M,USA
0.22346368715083806,0.07936507936507936,M,USA
0.18215437878668664,0.25396825396825395,M,USA
0.1894982558292024,0.06349206349206349,M,USA
0.20623180423322054,0.23809523809523803,M,USA
0.21724761979699428,0.3015873015873015,M,USA
0.20156319668476405,0.23809523809523803,M,CAN
0.3791276523198783,0.23809523809523803,M,USA
0.18079051590736225,0.19047619047619047,M,USA
0.2131035748944318,0.20634920634920634,M,USA
0.2069924200697669,0.07936507936507936,M,USA
0.30844283578566367,0.46031746031746035,M,USA
0.3116688960579117,0.2222222222222222,M,USA
0.24072179820075015,0.15873015873015872,M,USA
0.29881711123350907,0.33333333333333337,M,USA
0.19665853594565538,0.12698412698412698,M,USA
0.22044745193694762,0.09523809523809523,M,USA
0.2624124636084665,0.4285714285714285,M,CAN
0.20557610092585307,0.31746031746031744,M,CAN
0.20332048154850899,0.20634920634920634,M,USA
0.23796784430980675,0.3015873015873015,M,JPN
0.20413355364964467,0.25396825396825395,M,USA
0.20095994964198602,0.4285714285714285,M,USA
0.20935295197628975,0.07936507936507936,M,USA
0.19534712933092038,0.25396825396825395,M,USA
0.2470690062160674,0.39682539682539686,M,USA
0.1941406352453642,0.12698412698412698,M,USA
0.27112020353030664,0.492063492063492,M,ESP
0.20164188108164818,0.38095238095238093,M,USA
0.20240249691819448,0.23809523809523803,M,USA
0.20339916594539306,0.19047619047619047,M,USA
0.21554279119783884,0.31746031746031744,M,USA
0.24452487738348158,0.3015873015873015,M,USA
0.22957484197550296,0.1746031746031746,M,USA
0.2045007475017704,0.492063492063492,M,CAN
0.2131035748944318,0.12698412698412698,M,USA
0.246491987305584,0.14285714285714285,M,USA
0.191019487502295,0.2857142857142857,M,USA
0.23101738925171142,0.39682539682539686,M,USA
0.19225220972014587,0.06349206349206349,M,USA
0.17919059983738558,0.12698412698412698,M,USA
0.19657985154877125,0.23809523809523803,M,USA
0.21816560442730873,0.39682539682539686,M,USA
0.22102447084743096,0.3015873015873015,M,USA
0.3773441393238387,0.23809523809523803,M,USA
0.22385710913525844,0.1746031746031746,M,USA
0.2119757652057597,0.19047619047619047,M,USA
0.19631757022582422,0.3492063492063492,M,USA
0.2552784116243083,0.2698412698412699,M,USA
0.20628426049780998,0.365079365079365,M,BRA
0.2000681931439662,0.1746031746031746,M,USA
0.18469850761927245,0.2222222222222222,M,USA
0.22236210559446065,0.15873015873015872,M,USA
0.20869724866892228,0.14285714285714285,M,USA
0.18005612820311065,0.2857142857142857,M,USA
0.2154641068009547,0.1746031746031746,M,USA
0.20628426049780998,0.2698412698412699,M,USA
0.19324887874734445,0.2857142857142857,M,USA
0.20436960684029695,0.365079365079365,M,SLO
0.22398824979673201,0.31746031746031744,M,USA
0.23041414220893328,0.3492063492063492,M,IRL
0.24384294594381936,0.2857142857142857,M,USA
0.2024811813150786,0.33333333333333337,M,USA
0.2375481941930915,0.2857142857142857,M,USA
0.1900752747396858,0.2698412698412699,M,USA
0.21947701104204373,0.15873015873015872,M,USA
0.19115062816376846,0.14285714285714285,M,USA
0.2150706848165342,0.3492063492063492,M,USA
0.20738584205418728,0.15873015873015872,M,USA
0.22721431006898,0.07936507936507936,M,USA
0.19330133501193383,0.2222222222222222,M,USA
0.19744537991449632,0.06349206349206349,M,USA
0.22668974742308604,0.14285714285714285,M,USA
0.20856610800744882,0.25396825396825395,M,USA
0.2318566894851418,0.25396825396825395,M,USA
0.2420332048154851,0.25396825396825395,M,USA
0.2201064862171165,0.20634920634920634,M,USA
0.2246439531040995,0.3015873015873015,M,USA
0.19429800403913242,0.5555555555555555,M,CAN
0.23526634668345273,0.39682539682539686,M,USA
0.20505153827995912,0.2222222222222222,M,USA
0.20463188816324393,0.2222222222222222,M,USA
0.23605319065229366,0.39682539682539686,M,USA
0.20541873213208486,0.047619047619047616,M,USA
0.71217247619797,0.3492063492063492,M,KOR
0.19566186691845674,0.3015873015873015,M,USA
0.18076428777506756,0.1746031746031746,M,USA
0.21695911034175255,0.23809523809523803,M,USA
0.23395494006871778,0.31746031746031744,M,USA
0.2336926587457707,0.4285714285714285,M,USA
0.19618642956435076,0.3492063492063492,M,ARG
0.18981299341673882,0.14285714285714285,M,USA
0.2757888110787631,0.38095238095238093,M,USA
0.20594329477797887,0.12698412698412698,M,USA
0.22272929944658645,0.20634920634920634,M,USA
0.23980381357043565,0.25396825396825395,M,USA
0.19440291656831118,0.5555555555555555,M,USA
0.23251239279250926,0.3015873015873015,M,USA
0.1984158208094002,0.2222222222222222,M,USA
0.224250531119679,0.20634920634920634,M,USA
0.19618642956435076,0.365079365079365,M,USA
0.29218139376295016,0.4126984126984127,M,USA
0.2235161434154274,0.2698412698412699,M,USA
0.32968762294437015,0.19047619047619047,M,USA
0.2329844991738139,0.20634920634920634,M,USA
0.2405906575392767,0.20634920634920634,M,USA
0.19277677236603982,0.09523809523809523,M,USA
0.21672305715110027,0.4285714285714285,M,USA
0.20767435150942906,0.1746031746031746,M,USA
0.2121331339995279,0.14285714285714285,M,USA
0.1965273952841818,0.23809523809523803,M,USA
0.20077635271592312,0.2698412698412699,M,COL
0.25952736905604956,0.5079365079365079,M,USA
0.20987751462218376,0.3492063492063492,M,USA
0.2277913289794634,0.38095238095238093,M,USA
0.1830723634170011,0.15873015873015872,M,USA
0.257219293414116,0.20634920634920634,M,USA
0.23807275683898552,0.20634920634920634,M,USA
0.21284129357148482,0.19047619047619047,M,USA
0.2504786634143783,0.23809523809523803,M,USA
0.2470690062160674,0.38095238095238093,M,USA
0.20969391769612092,0.365079365079365,M,USA
0.22000157368793768,0.39682539682539686,M,FRA
0.2571143808849372,0.14285714285714285,M,USA
0.21512314108112365,0.38095238095238093,M,USA
0.21869016707320268,0.3492063492063492,M,USA
0.21069058672331945,0.25396825396825395,M,CAN
0.25554069294725523,0.2857142857142857,M,USA
0.2294437013140295,0.23809523809523803,M,USA
0.18220683505127602,0.12698412698412698,M,USA
0.2038712723266977,0.3492063492063492,M,CAN
0.2490885724027592,0.12698412698412698,M,USA
0.30327589372360786,0.15873015873015872,M,USA
0.2147559472289978,0.06349206349206349,M,USA
0.20229758438901566,0.15873015873015872,M,USA
0.2390694258661841,0.14285714285714285,M,USA
0.35717470558921494,0.3015873015873015,M,USA
0.22760773205340049,0.33333333333333337,M,USA
0.23912188213077354,0.2857142857142857,M,USA
0.2314632675007213,0.38095238095238093,M,USA
0.21730007606158366,0.33333333333333337,M,USA
0.23893828520471058,0.2698412698412699,M,USA
0.23841372255881663,0.15873015873015872,M,USA
0.2559865711962651,0.46031746031746035,M,FRA
0.43126917932174047,0.15873015873015872,M,USA
0.2716709943084953,0.047619047619047616,M,USA
0.2010386340388701,0.14285714285714285,M,USA
0.257481574737063,0.14285714285714285,M,USA
0.22459149683951005,0.38095238095238093,M,USA
0.24011855115797207,0.3015873015873015,M,CAN
0.20714978886353505,0.2857142857142857,M,USA
0.3576992682351089,0.2222222222222222,M,USA
0.2494295381225903,0.33333333333333337,M,USA
0.39394654706638343,0.39682539682539686,M,POL
0.19644871088729773,0.14285714285714285,M,USA
0.2538883206126892,0.1746031746031746,M,USA
0.23544994360951557,0.23809523809523803,M,USA
0.2127626091746007,0.3015873015873015,M,USA
0.20780549217090258,0.14285714285714285,M,USA
0.19521598866944687,0.1746031746031746,M,USA
0.20111731843575423,0.14285714285714285,M,USA
0.18013481259999478,0.1746031746031746,M,USA
0.24064311380386602,0.2222222222222222,M,USA
0.20851365174285938,0.4444444444444444,M,USA
0.22026385501088472,0.31746031746031744,M,CAN
0.20339916594539306,0.1746031746031746,M,USA
0.23177800508825766,0.47619047619047616,M,USA
0.25060980407585176,0.1111111111111111,M,USA
0.2117921682796968,0.14285714285714285,M,USA
0.22299158076953343,0.23809523809523803,M,USA
0.22629632543866554,0.19047619047619047,M,USA
0.2164345476958586,0.2857142857142857,M,USA
0.38154064049099057,0.20634920634920634,M,USA
0.22524720014687752,0.07936507936507936,M,USA
0.23361397434888662,0.23809523809523803,M,USA
0.22459149683951005,0.1111111111111111,M,USA
0.2314108112361319,0.1746031746031746,M,USA
0.23093870485482734,0.20634920634920634,M,USA
0.20869724866892228,0.3015873015873015,M,USA
0.22102447084743096,0.20634920634920634,M,USA
0.19387835392241723,0.15873015873015872,M,USA
0.25029506648831534,0.33333333333333337,M,USA
0.22891913866813543,0.33333333333333337,M,USA
0.2297584389015658,0.14285714285714285,M,USA
0.2661368583943138,0.1746031746031746,M,USA
0.23678757835654526,0.38095238095238093,M,USA
0.21913604532221262,0.20634920634920634,M,AUS
0.1865344768799014,0.09523809523809523,M,USA
0.17984630314475306,0.09523809523809523,M,USA
0.33422508983135313,0.365079365079365,M,JPN
0.2075432108479555,0.20634920634920634,M,USA
0.19854696147087372,0.3492063492063492,M,CAN
0.243003645710389,0.09523809523809523,M,USA
0.21551656306554415,0.365079365079365,M,CAN
0.2364990689013036,0.09523809523809523,M,USA
0.21580507252078582,0.2222222222222222,M,USA
0.20987751462218376,0.31746031746031744,M,USA
0.2043171505757075,0.09523809523809523,M,USA
0.23618433131376718,0.1111111111111111,M,USA
0.21538542240407063,0.38095238095238093,M,USA
0.21821806069189817,0.5555555555555555,M,CAN
0.21711647913552076,0.07936507936507936,M,USA
0.23059773913499623,0.09523809523809523,M,USA
0.21541165053636532,0.1111111111111111,M,USA
0.24793453458179246,0.25396825396825395,M,USA
0.20465811629553862,0.5555555555555555,M,USA
0.27400529808272356,0.09523809523809523,M,USA
0.19146536575130488,0.46031746031746035,M,USA
0.22233587746216596,0.1746031746031746,M,USA
0.18997036221050703,0.46031746031746035,M,USA
0.1968945891363076,0.20634920634920634,M,CAN
0.2108217273847929,0.1746031746031746,M,USA
0.19264563170456636,0.4285714285714285,M,CHN
0.20610066357174708,0.365079365079365,M,USA
0.20777926403860783,0.2222222222222222,M,USA
0.22443412804574184,0.5238095238095238,M,USA
0.26102237259684746,0.3015873015873015,M,USA
0.20662522621764104,0.46031746031746035,M,CAN
0.23723345660555514,0.4285714285714285,M,USA
0.1877934272300469,0.20634920634920634,M,USA
0.24182337975712756,0.23809523809523803,M,USA
0.23343037742282371,0.492063492063492,M,AUS
0.219188501586802,0.15873015873015872,M,USA
0.2377580192514491,0.2222222222222222,M,USA
0.20541873213208486,0.12698412698412698,M,CAN
0.2311223017808902,0.1111111111111111,M,USA
0.2243816717811525,0.2857142857142857,M,USA
0.20798908909696542,0.14285714285714285,M,USA
0.3224748865633279,0.1746031746031746,M,USA
0.21488708789047137,0.46031746031746035,M,USA
0.2287093136097779,0.25396825396825395,M,USA
0.23093870485482734,0.09523809523809523,M,USA
0.2398562698350251,0.365079365079365,M,USA
0.25724552154641067,0.33333333333333337,M,USA
0.2660057177328403,0.1746031746031746,M,USA
0.20649408555616758,0.2698412698412699,M,USA
0.17730217431216724,0.15873015873015872,M,USA
0.2560390274608545,0.2698412698412699,M,USA
0.2384924069557007,0.25396825396825395,M,CAN
0.2283158916253574,0.07936507936507936,M,USA
0.22443412804574184,0.23809523809523803,M,USA
0.21695911034175255,0.19047619047619047,M,USA
0.22629632543866554,0.20634920634920634,M,USA
0.3376085188973693,0.19047619047619047,M,USA
0.22931256065255592,0.1111111111111111,M,USA
0.23093870485482734,0.2222222222222222,M,USA
0.2383612662942272,0.4126984126984127,M,USA
0.28890287722611274,0.2857142857142857,M,USA
0.34681459333280884,0.07936507936507936,M,USA
0.36648569255383323,0.38095238095238093,M,BRA
0.2377580192514491,0.19047619047619047,M,USA
0.36488577648385656,0.14285714285714285,M,USA
0.2130511186298424,0.3492063492063492,M,USA
0.22162771789020905,0.19047619047619047,M,USA
0.22891913866813543,0.31746031746031744,M,USA
0.26590080520366144,0.1111111111111111,M,USA
0.20190416240459522,0.14285714285714285,M,USA
0.23232879586644636,0.2222222222222222,M,USA
0.24064311380386602,0.33333333333333337,M,USA
0.31153775539643824,0.3492063492063492,M,USA
0.20269100637343615,0.365079365079365,M,USA
0.19888792719070478,0.4126984126984127,M,USA
0.2567734151651061,0.365079365079365,M,GBR
0.2125265559839484,0.6031746031746031,M,USA
0.2205261363338317,0.20634920634920634,M,USA
0.20581215411650536,0.14285714285714285,M,USA
0.23232879586644636,0.33333333333333337,M,GBR
0.222939124504944,0.2222222222222222,M,USA
0.22005402995252712,0.1111111111111111,M,USA
0.28069347181787185,0.4285714285714285,M,USA
0.20379258792981356,0.3015873015873015,M,USA
0.24641330290869992,0.33333333333333337,M,USA
0.38835995488761244,0.23809523809523803,M,USA
0.2006452120544496,0.25396825396825395,M,USA
0.2830540037243948,0.4126984126984127,M,USA
0.21748367298764662,0.492063492063492,M,USA
0.2388858289401212,0.1111111111111111,M,USA
0.2119757652057597,0.14285714285714285,M,USA
0.22878799800666197,0.1746031746031746,M,USA
0.2808246124793453,0.4285714285714285,M,USA
0.22844703228683086,0.4126984126984127,M,NED
0.20195661866918455,0.47619047619047616,M,USA
0.22026385501088472,0.2222222222222222,M,USA
0.19351116007029143,0.20634920634920634,M,USA
0.22299158076953343,0.39682539682539686,M,USA
0.23093870485482734,0.25396825396825395,M,USA
0.21908358905762323,0.07936507936507936,M,USA
0.225902903454245,0.23809523809523803,M,USA
0.24321347076874658,0.2857142857142857,M,USA
0.21263146851312717,0.15873015873015872,M,USA
0.21567393185931236,0.47619047619047616,M,NED
0.1972880111207281,0.1111111111111111,M,USA
0.21501822855194488,0.15873015873015872,M,USA
